dataset, size, run, model, variant, k, test_acc, train_acc, gc_training_time
CHEMBL214,254,1,GCN,T_K,15,89.61,84.18,0:07:12.230027
CHEMBL214,254,1,GCN,T_K,16,89.61,84.75,0:07:41.139614
CHEMBL214,254,1,GCN,T_K,17,89.61,84.75,0:08:09.990289
CHEMBL214,254,1,GCN,T_K,18,89.61,82.49,0:08:38.813672
CHEMBL214,254,1,GCN,T_K,19,89.61,77.4,0:09:07.742201
CHEMBL214,254,1,GCN,T_K,20,89.61,83.05,0:09:36.735772
CHEMBL214,254,1,GCN,T_K,21,88.31,76.84,0:10:05.541342
CHEMBL214,254,1,GCN,T_K,22,89.61,83.62,0:10:34.327392
dataset, size, run, model, variant, k, test_acc, train_acc, gc_training_time
CHEMBL214,254,2,GCN,T_K,1,45.45,54.24,0:00:28.724575
CHEMBL214,254,2,GCN,T_K,2,74.03,72.32,0:00:57.510514
CHEMBL214,254,2,GCN,T_K,3,74.03,72.32,0:01:26.281033
CHEMBL214,254,2,GCN,T_K,4,75.32,71.75,0:01:54.990552
CHEMBL214,254,2,GCN,T_K,5,64.94,69.49,0:02:23.801310
CHEMBL214,254,2,GCN,T_K,6,68.83,71.19,0:02:52.693140
CHEMBL214,254,2,GCN,T_K,7,67.53,71.75,0:03:21.595301
CHEMBL214,254,2,GCN,T_K,8,68.83,75.14,0:03:50.480269
CHEMBL214,254,2,GCN,T_K,9,68.83,74.58,0:04:19.347152
CHEMBL214,254,2,GCN,T_K,10,68.83,74.58,0:04:48.240166
CHEMBL214,254,2,GCN,T_K,11,71.43,74.58,0:05:17.150361
CHEMBL214,254,2,GCN,T_K,12,72.73,76.27,0:05:46.158985
CHEMBL214,254,2,GCN,T_K,13,71.43,76.84,0:06:15.052563
CHEMBL214,254,2,GCN,T_K,14,80.52,80.79,0:06:43.887706
CHEMBL214,254,2,GCN,T_K,15,79.22,78.53,0:07:12.705990
CHEMBL214,254,2,GCN,T_K,16,80.52,78.53,0:07:41.534445
CHEMBL214,254,2,GCN,T_K,17,80.52,78.53,0:08:10.374404
CHEMBL214,254,2,GCN,T_K,18,80.52,78.53,0:08:39.394036
CHEMBL214,254,2,GCN,T_K,19,83.12,88.7,0:09:08.249969
CHEMBL214,254,2,GCN,T_K,20,79.22,91.53,0:09:37.086137
CHEMBL214,254,2,GCN,T_K,21,84.42,91.53,0:10:05.977116
CHEMBL214,254,2,GCN,T_K,22,83.12,87.57,0:10:34.833942
dataset, size, run, model, variant, k, test_acc, train_acc, gc_training_time
CHEMBL214,254,3,GCN,T_K,1,49.35,50.28,0:00:28.760428
CHEMBL214,254,3,GCN,T_K,2,49.35,50.28,0:00:57.543585
CHEMBL214,254,3,GCN,T_K,3,49.35,49.72,0:01:26.447919
CHEMBL214,254,3,GCN,T_K,4,49.35,49.72,0:01:55.160609
CHEMBL214,254,3,GCN,T_K,5,49.35,50.28,0:02:23.868771
CHEMBL214,254,3,GCN,T_K,6,49.35,50.85,0:02:52.595537
CHEMBL214,254,3,GCN,T_K,7,49.35,50.85,0:03:21.363309
CHEMBL214,254,3,GCN,T_K,8,49.35,50.85,0:03:50.091844
CHEMBL214,254,3,GCN,T_K,9,67.53,68.36,0:04:18.968988
CHEMBL214,254,3,GCN,T_K,10,67.53,68.36,0:04:47.761269
CHEMBL214,254,3,GCN,T_K,11,71.43,79.1,0:05:16.479642
CHEMBL214,254,3,GCN,T_K,12,71.43,79.1,0:05:45.332943
CHEMBL214,254,3,GCN,T_K,13,84.42,83.05,0:06:14.240659
CHEMBL214,254,3,GCN,T_K,14,85.71,83.62,0:06:43.117726
CHEMBL214,254,3,GCN,T_K,15,84.42,81.92,0:07:12.013392
CHEMBL214,254,3,GCN,T_K,16,85.71,83.05,0:07:41.012859
CHEMBL214,254,3,GCN,T_K,17,85.71,83.62,0:08:09.903682
CHEMBL214,254,3,GCN,T_K,18,85.71,83.62,0:08:38.825217
CHEMBL214,254,3,GCN,T_K,19,85.71,83.62,0:09:07.711407
CHEMBL214,254,3,GCN,T_K,20,85.71,83.62,0:09:36.416278
CHEMBL214,254,3,GCN,T_K,21,85.71,83.62,0:10:05.099497
CHEMBL214,254,3,GCN,T_K,22,85.71,83.62,0:10:33.839496
dataset, size, run, model, variant, k, test_acc, train_acc, gc_training_time
CHEMBL214,254,4,GCN,T_K,1,57.14,53.67,0:00:28.804846
CHEMBL214,254,4,GCN,T_K,2,58.44,52.54,0:00:57.537945
CHEMBL214,254,4,GCN,T_K,3,54.55,57.06,0:01:26.377680
CHEMBL214,254,4,GCN,T_K,4,54.55,62.71,0:01:55.298562
CHEMBL214,254,4,GCN,T_K,5,58.44,64.97,0:02:24.203183
CHEMBL214,254,4,GCN,T_K,6,57.14,65.54,0:02:53.075020
CHEMBL214,254,4,GCN,T_K,7,63.64,66.1,0:03:21.934351
CHEMBL214,254,4,GCN,T_K,8,59.74,68.36,0:03:50.909431
CHEMBL214,254,4,GCN,T_K,9,63.64,77.97,0:04:19.774385
CHEMBL214,254,4,GCN,T_K,10,74.03,83.05,0:04:48.555102
CHEMBL214,254,4,GCN,T_K,11,75.32,84.75,0:05:17.249170
CHEMBL214,254,4,GCN,T_K,12,75.32,84.18,0:05:45.932743
CHEMBL214,254,4,GCN,T_K,13,74.03,84.75,0:06:14.700134
CHEMBL214,254,4,GCN,T_K,14,74.03,85.31,0:06:43.521442
CHEMBL214,254,4,GCN,T_K,15,74.03,85.31,0:07:12.353086
CHEMBL214,254,4,GCN,T_K,16,72.73,87.01,0:07:41.145602
CHEMBL214,254,4,GCN,T_K,17,72.73,85.88,0:08:09.952347
CHEMBL214,254,4,GCN,T_K,18,80.52,88.7,0:08:38.774773
CHEMBL214,254,4,GCN,T_K,19,80.52,88.14,0:09:07.520356
CHEMBL214,254,4,GCN,T_K,20,81.82,85.31,0:09:36.322400
CHEMBL214,254,4,GCN,T_K,21,84.42,85.88,0:10:05.188465
CHEMBL214,254,4,GCN,T_K,22,83.12,85.88,0:10:33.959263
dataset, size, run, model, variant, k, test_acc, train_acc, gc_training_time
CHEMBL214,254,5,GCN,T_K,1,75.32,71.19,0:00:28.862413
CHEMBL214,254,5,GCN,T_K,2,75.32,71.19,0:00:57.780323
CHEMBL214,254,5,GCN,T_K,3,74.03,71.19,0:01:26.669770
CHEMBL214,254,5,GCN,T_K,4,75.32,69.49,0:01:55.446087
CHEMBL214,254,5,GCN,T_K,5,81.82,72.32,0:02:24.201817
CHEMBL214,254,5,GCN,T_K,6,81.82,72.32,0:02:53.054403
CHEMBL214,254,5,GCN,T_K,7,83.12,72.32,0:03:21.761843
CHEMBL214,254,5,GCN,T_K,8,75.32,74.58,0:03:50.643410
CHEMBL214,254,5,GCN,T_K,9,74.03,75.14,0:04:19.407999
CHEMBL214,254,5,GCN,T_K,10,79.22,75.14,0:04:48.101159
CHEMBL214,254,5,GCN,T_K,11,79.22,75.14,0:05:16.847929
CHEMBL214,254,5,GCN,T_K,12,74.03,75.14,0:05:45.748805
CHEMBL214,254,5,GCN,T_K,13,74.03,74.01,0:06:14.661403
CHEMBL214,254,5,GCN,T_K,14,74.03,74.01,0:06:43.555159
CHEMBL214,254,5,GCN,T_K,15,74.03,74.01,0:07:12.341942
CHEMBL214,254,5,GCN,T_K,16,83.12,83.05,0:07:41.027932
CHEMBL214,254,5,GCN,T_K,17,83.12,83.05,0:08:09.777977
CHEMBL214,254,5,GCN,T_K,18,83.12,83.05,0:08:38.508345
CHEMBL214,254,5,GCN,T_K,19,83.12,83.05,0:09:07.338779
CHEMBL214,254,5,GCN,T_K,20,79.22,85.31,0:09:36.055602
CHEMBL214,254,5,GCN,T_K,21,84.42,87.01,0:10:04.901839
CHEMBL214,254,5,GCN,T_K,22,84.42,88.14,0:10:33.812937
dataset, size, run, model, variant, k, test_acc, train_acc, gc_training_time
CHEMBL214,254,6,GCN,T_K,1,54.55,56.5,0:00:28.850395
CHEMBL214,254,6,GCN,T_K,2,53.25,55.37,0:00:57.665354
CHEMBL214,254,6,GCN,T_K,3,66.23,66.67,0:01:26.500810
CHEMBL214,254,6,GCN,T_K,4,64.94,66.67,0:01:55.429239
CHEMBL214,254,6,GCN,T_K,5,66.23,63.84,0:02:24.243596
CHEMBL214,254,6,GCN,T_K,6,68.83,64.41,0:02:53.109461
CHEMBL214,254,6,GCN,T_K,7,67.53,65.54,0:03:21.921836
CHEMBL214,254,6,GCN,T_K,8,68.83,64.41,0:03:50.804574
CHEMBL214,254,6,GCN,T_K,9,68.83,67.23,0:04:19.579718
CHEMBL214,254,6,GCN,T_K,10,70.13,67.8,0:04:48.505874
CHEMBL214,254,6,GCN,T_K,11,79.22,74.58,0:05:17.346469
CHEMBL214,254,6,GCN,T_K,12,81.82,72.32,0:05:46.135804
CHEMBL214,254,6,GCN,T_K,13,79.22,72.32,0:06:14.985316
CHEMBL214,254,6,GCN,T_K,14,80.52,71.75,0:06:43.842952
CHEMBL214,254,6,GCN,T_K,15,80.52,71.75,0:07:12.686306
CHEMBL214,254,6,GCN,T_K,16,79.22,71.75,0:07:41.469404
CHEMBL214,254,6,GCN,T_K,17,81.82,75.71,0:08:10.434398
CHEMBL214,254,6,GCN,T_K,18,84.42,76.27,0:08:39.288095
CHEMBL214,254,6,GCN,T_K,19,84.42,75.71,0:09:08.083080
CHEMBL214,254,6,GCN,T_K,20,89.61,78.53,0:09:36.891654
CHEMBL214,254,6,GCN,T_K,21,87.01,77.4,0:10:05.706676
CHEMBL214,254,6,GCN,T_K,22,87.01,76.84,0:10:34.486320
dataset, size, run, model, variant, k, test_acc, train_acc, gc_training_time
CHEMBL214,254,7,GCN,T_K,1,50.65,50.28,0:00:28.712811
CHEMBL214,254,7,GCN,T_K,2,55.84,52.54,0:00:57.581175
CHEMBL214,254,7,GCN,T_K,3,55.84,53.11,0:01:26.366473
CHEMBL214,254,7,GCN,T_K,4,55.84,54.24,0:01:55.151370
CHEMBL214,254,7,GCN,T_K,5,59.74,55.93,0:02:23.824405
CHEMBL214,254,7,GCN,T_K,6,76.62,72.32,0:02:52.522687
CHEMBL214,254,7,GCN,T_K,7,79.22,71.19,0:03:21.322010
CHEMBL214,254,7,GCN,T_K,8,76.62,72.32,0:03:50.275603
CHEMBL214,254,7,GCN,T_K,9,79.22,71.19,0:04:19.159983
CHEMBL214,254,7,GCN,T_K,10,81.82,73.45,0:04:48.056603
CHEMBL214,254,7,GCN,T_K,11,81.82,74.58,0:05:16.949616
CHEMBL214,254,7,GCN,T_K,12,84.42,75.14,0:05:45.637484
CHEMBL214,254,7,GCN,T_K,13,83.12,76.84,0:06:14.342092
CHEMBL214,254,7,GCN,T_K,14,81.82,77.4,0:06:43.043214
CHEMBL214,254,7,GCN,T_K,15,81.82,77.4,0:07:11.865651
CHEMBL214,254,7,GCN,T_K,16,80.52,85.31,0:07:40.615182
CHEMBL214,254,7,GCN,T_K,17,81.82,83.62,0:08:09.334734
CHEMBL214,254,7,GCN,T_K,18,81.82,84.18,0:08:38.008235
CHEMBL214,254,7,GCN,T_K,19,87.01,85.88,0:09:06.695529
CHEMBL214,254,7,GCN,T_K,20,87.01,85.31,0:09:35.464434
CHEMBL214,254,7,GCN,T_K,21,87.01,85.31,0:10:04.208477
CHEMBL214,254,7,GCN,T_K,22,87.01,85.88,0:10:33.154945
dataset, size, run, model, variant, k, test_acc, train_acc, gc_training_time
CHEMBL214,254,8,GCN,T_K,1,50.65,49.72,0:00:28.759773
CHEMBL214,254,8,GCN,T_K,2,67.53,57.06,0:00:57.560202
CHEMBL214,254,8,GCN,T_K,3,68.83,61.58,0:01:26.449604
CHEMBL214,254,8,GCN,T_K,4,67.53,55.93,0:01:55.271113
CHEMBL214,254,8,GCN,T_K,5,66.23,62.15,0:02:24.080110
CHEMBL214,254,8,GCN,T_K,6,64.94,61.58,0:02:52.986092
CHEMBL214,254,8,GCN,T_K,7,64.94,62.71,0:03:21.779994
CHEMBL214,254,8,GCN,T_K,8,46.75,54.8,0:03:50.605282
CHEMBL214,254,8,GCN,T_K,9,50.65,52.54,0:04:19.416388
CHEMBL214,254,8,GCN,T_K,10,49.35,53.11,0:04:48.210765
CHEMBL214,254,8,GCN,T_K,11,51.95,54.8,0:05:17.015085
CHEMBL214,254,8,GCN,T_K,12,68.83,70.62,0:05:45.807978
CHEMBL214,254,8,GCN,T_K,13,66.23,70.62,0:06:14.794313
CHEMBL214,254,8,GCN,T_K,14,67.53,70.62,0:06:43.658719
CHEMBL214,254,8,GCN,T_K,15,66.23,70.62,0:07:12.568350
CHEMBL214,254,8,GCN,T_K,16,77.92,77.4,0:07:41.502594
CHEMBL214,254,8,GCN,T_K,17,68.83,71.75,0:08:10.432978
CHEMBL214,254,8,GCN,T_K,18,87.01,79.1,0:08:39.340264
CHEMBL214,254,8,GCN,T_K,19,87.01,79.66,0:09:08.276130
CHEMBL214,254,8,GCN,T_K,20,83.12,79.1,0:09:37.272222
CHEMBL214,254,8,GCN,T_K,21,85.71,81.36,0:10:06.176131
CHEMBL214,254,8,GCN,T_K,22,75.32,73.45,0:10:35.053025
dataset, size, run, model, variant, k, test_acc, train_acc, gc_training_time
CHEMBL214,254,9,GCN,T_K,1,72.73,74.58,0:00:28.835341
CHEMBL214,254,9,GCN,T_K,2,71.43,75.14,0:00:57.748830
CHEMBL214,254,9,GCN,T_K,3,72.73,77.4,0:01:26.616182
CHEMBL214,254,9,GCN,T_K,4,83.12,81.36,0:01:55.597207
CHEMBL214,254,9,GCN,T_K,5,83.12,80.79,0:02:24.519109
CHEMBL214,254,9,GCN,T_K,6,83.12,80.79,0:02:53.401340
CHEMBL214,254,9,GCN,T_K,7,81.82,79.66,0:03:22.287114
CHEMBL214,254,9,GCN,T_K,8,81.82,79.66,0:03:51.172640
CHEMBL214,254,9,GCN,T_K,9,80.52,81.92,0:04:20.056882
CHEMBL214,254,9,GCN,T_K,10,81.82,83.62,0:04:48.851298
CHEMBL214,254,9,GCN,T_K,11,84.42,83.62,0:05:17.833166
CHEMBL214,254,9,GCN,T_K,12,84.42,84.18,0:05:46.734561
CHEMBL214,254,9,GCN,T_K,13,84.42,84.75,0:06:15.676545
CHEMBL214,254,9,GCN,T_K,14,84.42,84.18,0:06:44.378558
CHEMBL214,254,9,GCN,T_K,15,84.42,83.62,0:07:13.132295
CHEMBL214,254,9,GCN,T_K,16,89.61,82.49,0:07:41.824094
CHEMBL214,254,9,GCN,T_K,17,83.12,85.31,0:08:10.632061
CHEMBL214,254,9,GCN,T_K,18,85.71,85.88,0:08:39.513979
CHEMBL214,254,9,GCN,T_K,19,85.71,85.88,0:09:08.309009
CHEMBL214,254,9,GCN,T_K,20,88.31,87.57,0:09:37.087461
CHEMBL214,254,9,GCN,T_K,21,84.42,89.83,0:10:05.944204
CHEMBL214,254,9,GCN,T_K,22,87.01,88.7,0:10:34.766973
dataset, size, run, model, variant, k, test_acc, train_acc, gc_training_time
CHEMBL214,254,10,GCN,T_K,1,79.22,70.06,0:00:28.739343
CHEMBL214,254,10,GCN,T_K,2,79.22,70.06,0:00:57.630867
CHEMBL214,254,10,GCN,T_K,3,72.73,70.62,0:01:26.453300
CHEMBL214,254,10,GCN,T_K,4,76.62,71.75,0:01:55.145592
CHEMBL214,254,10,GCN,T_K,5,83.12,74.01,0:02:23.887907
CHEMBL214,254,10,GCN,T_K,6,81.82,73.45,0:02:52.752301
CHEMBL214,254,10,GCN,T_K,7,75.32,75.71,0:03:21.628582
CHEMBL214,254,10,GCN,T_K,8,74.03,76.84,0:03:50.594671
CHEMBL214,254,10,GCN,T_K,9,76.62,77.97,0:04:19.558102
CHEMBL214,254,10,GCN,T_K,10,87.01,83.62,0:04:48.415825
CHEMBL214,254,10,GCN,T_K,11,87.01,83.62,0:05:17.302724
CHEMBL214,254,10,GCN,T_K,12,88.31,83.62,0:05:46.207523
CHEMBL214,254,10,GCN,T_K,13,89.61,83.62,0:06:15.088798
CHEMBL214,254,10,GCN,T_K,14,89.61,83.62,0:06:44.003834
CHEMBL214,254,10,GCN,T_K,15,88.31,83.62,0:07:12.836422
CHEMBL214,254,10,GCN,T_K,16,88.31,83.62,0:07:41.665256
CHEMBL214,254,10,GCN,T_K,17,89.61,84.18,0:08:10.378776
CHEMBL214,254,10,GCN,T_K,18,90.91,87.57,0:08:39.031196
CHEMBL214,254,10,GCN,T_K,19,90.91,87.57,0:09:07.761161
CHEMBL214,254,10,GCN,T_K,20,90.91,86.44,0:09:36.535659
CHEMBL214,254,10,GCN,T_K,21,90.91,86.44,0:10:05.268626
CHEMBL214,254,10,GCN,T_K,22,90.91,86.44,0:10:34.034007
dataset, size, run, model, variant, k, test_acc, train_acc, gc_training_time
CHEMBL218,204,1,GCN,T_K,1,41.94,50.7,0:00:21.798959
CHEMBL218,204,1,GCN,T_K,2,66.13,58.45,0:00:43.565190
CHEMBL218,204,1,GCN,T_K,3,64.52,60.56,0:01:05.378402
CHEMBL218,204,1,GCN,T_K,4,69.35,60.56,0:01:27.160254
CHEMBL218,204,1,GCN,T_K,5,75.81,70.42,0:01:48.980852
CHEMBL218,204,1,GCN,T_K,6,74.19,76.76,0:02:10.788799
CHEMBL218,204,1,GCN,T_K,7,77.42,78.17,0:02:32.580615
CHEMBL218,204,1,GCN,T_K,8,75.81,75.35,0:02:54.353248
CHEMBL218,204,1,GCN,T_K,9,75.81,76.06,0:03:16.274218
CHEMBL218,204,1,GCN,T_K,10,75.81,75.35,0:03:38.075216
CHEMBL218,204,1,GCN,T_K,11,74.19,78.17,0:03:59.877796
CHEMBL218,204,1,GCN,T_K,12,79.03,73.24,0:04:21.668392
CHEMBL218,204,1,GCN,T_K,13,75.81,75.35,0:04:43.534909
CHEMBL218,204,1,GCN,T_K,14,75.81,75.35,0:05:05.399002
CHEMBL218,204,1,GCN,T_K,15,75.81,77.46,0:05:27.288577
CHEMBL218,204,1,GCN,T_K,16,77.42,78.17,0:05:49.199837
CHEMBL218,204,1,GCN,T_K,17,75.81,79.58,0:06:11.169754
CHEMBL218,204,1,GCN,T_K,18,75.81,79.58,0:06:33.022451
CHEMBL218,204,1,GCN,T_K,19,75.81,79.58,0:06:54.884714
CHEMBL218,204,1,GCN,T_K,20,85.48,83.8,0:07:16.714767
CHEMBL218,204,1,GCN,T_K,21,85.48,83.8,0:07:38.605418
CHEMBL218,204,1,GCN,T_K,22,83.87,85.21,0:08:00.442202
dataset, size, run, model, variant, k, test_acc, train_acc, gc_training_time
CHEMBL218,204,2,GCN,T_K,1,54.84,58.45,0:00:21.824638
CHEMBL218,204,2,GCN,T_K,2,48.39,61.27,0:00:43.715603
CHEMBL218,204,2,GCN,T_K,3,50.0,61.27,0:01:05.657839
CHEMBL218,204,2,GCN,T_K,4,74.19,73.24,0:01:27.501700
CHEMBL218,204,2,GCN,T_K,5,74.19,71.83,0:01:49.361772
CHEMBL218,204,2,GCN,T_K,6,77.42,76.76,0:02:11.208923
CHEMBL218,204,2,GCN,T_K,7,75.81,78.87,0:02:33.096287
CHEMBL218,204,2,GCN,T_K,8,75.81,79.58,0:02:54.945765
CHEMBL218,204,2,GCN,T_K,9,75.81,79.58,0:03:16.824704
CHEMBL218,204,2,GCN,T_K,10,79.03,80.99,0:03:38.709015
CHEMBL218,204,2,GCN,T_K,11,82.26,79.58,0:04:00.706030
CHEMBL218,204,2,GCN,T_K,12,82.26,79.58,0:04:22.630447
CHEMBL218,204,2,GCN,T_K,13,82.26,78.87,0:04:44.504866
CHEMBL218,204,2,GCN,T_K,14,79.03,80.99,0:05:06.373746
CHEMBL218,204,2,GCN,T_K,15,83.87,80.99,0:05:28.253031
CHEMBL218,204,2,GCN,T_K,16,83.87,83.1,0:05:50.146790
CHEMBL218,204,2,GCN,T_K,17,83.87,83.8,0:06:12.015997
CHEMBL218,204,2,GCN,T_K,18,83.87,83.8,0:06:33.899721
CHEMBL218,204,2,GCN,T_K,19,85.48,82.39,0:06:55.862417
CHEMBL218,204,2,GCN,T_K,20,85.48,82.39,0:07:17.766663
CHEMBL218,204,2,GCN,T_K,21,85.48,83.1,0:07:39.650608
CHEMBL218,204,2,GCN,T_K,22,85.48,83.1,0:08:01.520246
dataset, size, run, model, variant, k, test_acc, train_acc, gc_training_time
CHEMBL218,204,3,GCN,T_K,1,46.77,61.97,0:00:21.854874
CHEMBL218,204,3,GCN,T_K,2,50.0,68.31,0:00:43.742041
CHEMBL218,204,3,GCN,T_K,3,58.06,70.42,0:01:05.623229
CHEMBL218,204,3,GCN,T_K,4,56.45,70.42,0:01:27.523974
CHEMBL218,204,3,GCN,T_K,5,56.45,70.42,0:01:49.480714
CHEMBL218,204,3,GCN,T_K,6,61.29,71.13,0:02:11.350360
CHEMBL218,204,3,GCN,T_K,7,64.52,78.17,0:02:33.240723
CHEMBL218,204,3,GCN,T_K,8,74.19,83.8,0:02:55.079173
CHEMBL218,204,3,GCN,T_K,9,72.58,83.8,0:03:16.966643
CHEMBL218,204,3,GCN,T_K,10,77.42,86.62,0:03:38.836397
CHEMBL218,204,3,GCN,T_K,11,77.42,87.32,0:04:00.688871
CHEMBL218,204,3,GCN,T_K,12,77.42,86.62,0:04:22.556634
CHEMBL218,204,3,GCN,T_K,13,77.42,86.62,0:04:44.588961
CHEMBL218,204,3,GCN,T_K,14,79.03,86.62,0:05:06.482350
CHEMBL218,204,3,GCN,T_K,15,79.03,86.62,0:05:28.379037
CHEMBL218,204,3,GCN,T_K,16,80.65,85.92,0:05:50.249244
CHEMBL218,204,3,GCN,T_K,17,82.26,83.8,0:06:12.128601
CHEMBL218,204,3,GCN,T_K,18,82.26,84.51,0:06:34.013063
CHEMBL218,204,3,GCN,T_K,19,82.26,84.51,0:06:55.915504
CHEMBL218,204,3,GCN,T_K,20,80.65,87.32,0:07:17.799858
CHEMBL218,204,3,GCN,T_K,21,80.65,86.62,0:07:39.691579
CHEMBL218,204,3,GCN,T_K,22,80.65,86.62,0:08:01.660550
dataset, size, run, model, variant, k, test_acc, train_acc, gc_training_time
CHEMBL218,204,4,GCN,T_K,1,58.06,61.27,0:00:21.840870
CHEMBL218,204,4,GCN,T_K,2,62.9,64.08,0:00:43.758453
CHEMBL218,204,4,GCN,T_K,3,56.45,69.72,0:01:05.681193
CHEMBL218,204,4,GCN,T_K,4,51.61,69.72,0:01:30.693800
CHEMBL218,204,4,GCN,T_K,5,53.23,72.54,0:01:56.039828
CHEMBL218,204,4,GCN,T_K,6,51.61,71.83,0:02:21.482839
CHEMBL218,204,4,GCN,T_K,7,56.45,74.65,0:02:46.991908
CHEMBL218,204,4,GCN,T_K,8,53.23,77.46,0:03:12.564675
CHEMBL218,204,4,GCN,T_K,9,53.23,77.46,0:03:38.043045
CHEMBL218,204,4,GCN,T_K,10,54.84,78.17,0:04:03.518007
CHEMBL218,204,4,GCN,T_K,11,80.65,79.58,0:04:28.984550
CHEMBL218,204,4,GCN,T_K,12,74.19,82.39,0:04:54.455544
CHEMBL218,204,4,GCN,T_K,13,75.81,81.69,0:05:19.913432
CHEMBL218,204,4,GCN,T_K,14,77.42,83.1,0:05:45.439685
CHEMBL218,204,4,GCN,T_K,15,79.03,83.8,0:06:10.986462
CHEMBL218,204,4,GCN,T_K,16,79.03,83.8,0:06:36.536965
CHEMBL218,204,4,GCN,T_K,17,77.42,83.8,0:07:01.911564
CHEMBL218,204,4,GCN,T_K,18,77.42,83.1,0:07:27.227669
CHEMBL218,204,4,GCN,T_K,19,79.03,85.21,0:07:52.546704
CHEMBL218,204,4,GCN,T_K,20,74.19,79.58,0:08:17.954567
CHEMBL218,204,4,GCN,T_K,21,74.19,86.62,0:08:43.466018
CHEMBL218,204,4,GCN,T_K,22,74.19,85.21,0:09:08.937974
dataset, size, run, model, variant, k, test_acc, train_acc, gc_training_time
CHEMBL218,204,5,GCN,T_K,1,58.06,66.9,0:00:23.626549
CHEMBL218,204,5,GCN,T_K,2,56.45,66.2,0:00:45.898570
CHEMBL218,204,5,GCN,T_K,3,51.61,69.01,0:01:08.053163
CHEMBL218,204,5,GCN,T_K,4,50.0,70.42,0:01:30.171103
CHEMBL218,204,5,GCN,T_K,5,70.97,80.28,0:01:52.285173
CHEMBL218,204,5,GCN,T_K,6,70.97,80.28,0:02:14.597299
CHEMBL218,204,5,GCN,T_K,7,82.26,78.87,0:02:36.765496
CHEMBL218,204,5,GCN,T_K,8,82.26,80.28,0:02:59.090556
CHEMBL218,204,5,GCN,T_K,9,80.65,78.87,0:03:21.356655
CHEMBL218,204,5,GCN,T_K,10,80.65,79.58,0:03:43.645220
CHEMBL218,204,5,GCN,T_K,11,80.65,80.28,0:04:05.955616
CHEMBL218,204,5,GCN,T_K,12,80.65,82.39,0:04:28.255983
CHEMBL218,204,5,GCN,T_K,13,80.65,83.1,0:04:50.561592
CHEMBL218,204,5,GCN,T_K,14,80.65,84.51,0:05:12.879700
CHEMBL218,204,5,GCN,T_K,15,79.03,82.39,0:05:35.111679
CHEMBL218,204,5,GCN,T_K,16,79.03,82.39,0:05:57.321819
CHEMBL218,204,5,GCN,T_K,17,79.03,83.1,0:06:19.651325
CHEMBL218,204,5,GCN,T_K,18,79.03,82.39,0:06:42.028141
CHEMBL218,204,5,GCN,T_K,19,79.03,82.39,0:07:04.270464
CHEMBL218,204,5,GCN,T_K,20,79.03,85.21,0:07:26.600050
CHEMBL218,204,5,GCN,T_K,21,79.03,85.21,0:07:48.942998
CHEMBL218,204,5,GCN,T_K,22,79.03,85.21,0:08:11.224551
dataset, size, run, model, variant, k, test_acc, train_acc, gc_training_time
CHEMBL218,204,6,GCN,T_K,1,51.61,53.52,0:00:22.287771
CHEMBL218,204,6,GCN,T_K,2,64.52,61.27,0:00:44.603595
CHEMBL218,204,6,GCN,T_K,3,67.74,61.97,0:01:06.802624
CHEMBL218,204,6,GCN,T_K,4,64.52,63.38,0:01:29.208899
CHEMBL218,204,6,GCN,T_K,5,59.68,71.13,0:01:51.426017
CHEMBL218,204,6,GCN,T_K,6,61.29,73.24,0:02:13.623658
CHEMBL218,204,6,GCN,T_K,7,61.29,73.24,0:02:35.978552
CHEMBL218,204,6,GCN,T_K,8,61.29,73.24,0:02:58.337036
CHEMBL218,204,6,GCN,T_K,9,80.65,80.99,0:03:20.641895
CHEMBL218,204,6,GCN,T_K,10,79.03,81.69,0:03:42.909590
CHEMBL218,204,6,GCN,T_K,11,80.65,81.69,0:04:05.285818
CHEMBL218,204,6,GCN,T_K,12,79.03,81.69,0:04:27.661167
CHEMBL218,204,6,GCN,T_K,13,79.03,82.39,0:04:49.977408
CHEMBL218,204,6,GCN,T_K,14,77.42,83.1,0:05:12.168733
CHEMBL218,204,6,GCN,T_K,15,77.42,83.8,0:05:34.450311
CHEMBL218,204,6,GCN,T_K,16,79.03,83.8,0:05:56.692215
CHEMBL218,204,6,GCN,T_K,17,79.03,85.21,0:06:19.013360
CHEMBL218,204,6,GCN,T_K,18,79.03,85.21,0:06:41.219380
CHEMBL218,204,6,GCN,T_K,19,82.26,83.8,0:07:03.476327
CHEMBL218,204,6,GCN,T_K,20,82.26,85.21,0:07:25.711397
CHEMBL218,204,6,GCN,T_K,21,83.87,85.21,0:07:48.162652
CHEMBL218,204,6,GCN,T_K,22,83.87,85.21,0:08:10.510634
dataset, size, run, model, variant, k, test_acc, train_acc, gc_training_time
CHEMBL218,204,7,GCN,T_K,1,50.0,50.0,0:00:22.301773
CHEMBL218,204,7,GCN,T_K,2,51.61,61.27,0:00:44.560045
CHEMBL218,204,7,GCN,T_K,3,61.29,77.46,0:01:06.767094
CHEMBL218,204,7,GCN,T_K,4,66.13,74.65,0:01:29.060740
CHEMBL218,204,7,GCN,T_K,5,67.74,71.83,0:01:51.413826
CHEMBL218,204,7,GCN,T_K,6,69.35,76.06,0:02:13.624518
CHEMBL218,204,7,GCN,T_K,7,82.26,77.46,0:02:36.056434
